SalesLineID,TransactionID,DateKey,TimeKey,StoreKey,ProductKey,PaymentKey,ChannelKey,Quantity,UnitPriceTND,UnitCostTND,LineRevenueTND,LineCostTND,LineProfitTND
1115,100687,20260625,1913,4,12,2,2,2,12.0,4.2,24.0,8.4,15.6
1116,100687,20260625,1913,4,12,2,2,1,12.0,4.2,12.0,4.2,7.8
1117,100688,20260523,1914,3,7,1,1,1,4.3,1.8,4.3,1.8,2.5
1118,100688,20260523,1914,3,16,1,1,1,11.5,4.1,11.5,4.1,7.4
1119,100689,20260821,1717,5,10,1,1,1,8.0,3.0,8.0,3.0,5.0
1120,100689,20260821,1717,5,14,1,1,1,13.5,4.6,13.5,4.6,8.9
1121,100689,20260821,1717,5,12,1,1,1,12.0,4.2,12.0,4.2,7.8
1122,100690,20260810,1821,4,21,1,4,1,9.0,3.2,9.0,3.2,5.8
1123,100691,20260823,1018,1,8,2,1,1,8.5,3.2,8.5,3.2,5.3
1124,100692,20260715,1052,1,16,2,2,1,11.5,4.1,11.5,4.1,7.4
1125,100693,20260612,756,4,2,2,1,1,4.0,1.6,4.0,1.6,2.4
1126,100694,20260412,1726,5,15,1,1,1,11.0,4.0,11.0,4.0,7.0
1127,100695,20260630,1211,6,10,1,2,2,8.0,3.0,16.0,6.0,10.0
1128,100695,20260630,1211,6,6,1,2,1,5.0,2.1,5.0,2.1,2.9
1129,100696,20260426,702,4,9,1,1,1,9.0,3.4,9.0,3.4,5.6
1130,100697,20260626,855,1,6,3,2,2,5.0,2.1,10.0,4.2,5.8
1131,100698,20260715,1055,4,20,2,1,2,6.5,2.4,13.0,4.8,8.2
1132,100699,20260617,1118,3,24,3,2,1,8.0,3.0,8.0,3.0,5.0
1133,100700,20260329,1135,4,21,1,2,1,9.0,3.2,9.0,3.2,5.8
1134,100701,20260521,1433,1,8,1,1,1,8.5,3.2,8.5,3.2,5.3
1135,100701,20260521,1433,1,9,1,1,1,9.0,3.4,9.0,3.4,5.6
1136,100702,20260625,1924,2,9,1,2,1,9.0,3.4,9.0,3.4,5.6
1137,100702,20260625,1924,2,4,1,2,1,4.5,1.9,4.5,1.9,2.6
1138,100703,20260725,1544,2,14,2,1,2,13.5,4.6,27.0,9.2,17.8
1139,100703,20260725,1544,2,6,2,1,1,5.0,2.1,5.0,2.1,2.9
1140,100703,20260725,1544,2,4,2,1,1,4.5,1.9,4.5,1.9,2.6
1141,100704,20260321,1650,1,9,1,1,1,9.0,3.4,9.0,3.4,5.6
1142,100705,20260606,1838,1,23,1,3,1,9.0,3.4,9.0,3.4,5.6
1143,100706,20260615,1738,4,16,1,4,1,11.5,4.1,11.5,4.1,7.4
1144,100706,20260615,1738,4,21,1,4,2,9.0,3.2,18.0,6.4,11.6
1145,100707,20260412,932,4,7,2,1,1,4.3,1.8,4.3,1.8,2.5
1146,100708,20260408,1939,5,17,1,1,1,4.5,1.6,4.5,1.6,2.9
1147,100709,20260723,905,6,21,1,1,1,9.0,3.2,9.0,3.2,5.8
1148,100710,20260713,1813,5,13,1,2,2,12.5,4.3,25.0,8.6,16.4
1149,100710,20260713,1813,5,17,1,2,1,4.5,1.6,4.5,1.6,2.9
1150,100711,20260831,1238,2,16,3,1,1,11.5,4.1,11.5,4.1,7.4
1151,100712,20260524,907,4,1,2,1,1,3.5,1.4,3.5,1.4,2.1
1152,100713,20260612,1433,2,18,1,1,1,5.0,1.8,5.0,1.8,3.2
1153,100713,20260612,1433,2,7,1,1,1,4.3,1.8,4.3,1.8,2.5
1154,100714,20260904,926,4,3,2,3,1,3.8,1.5,3.8,1.5,2.3
1155,100715,20260629,1159,3,10,2,1,1,8.0,3.0,8.0,3.0,5.0
1156,100715,20260629,1159,3,16,2,1,1,11.5,4.1,11.5,4.1,7.4
1157,100716,20260328,1918,1,11,1,4,2,10.5,3.8,21.0,7.6,13.4
1158,100717,20260603,1200,5,18,2,1,1,5.0,1.8,5.0,1.8,3.2
1159,100718,20260616,1727,6,17,4,3,2,4.5,1.6,9.0,3.2,5.8
1160,100718,20260616,1727,6,10,4,3,1,8.0,3.0,8.0,3.0,5.0
1161,100718,20260616,1727,6,5,4,3,1,4.8,2.0,4.8,2.0,2.8
1162,100719,20260608,1746,4,11,4,1,1,10.5,3.8,10.5,3.8,6.7
1163,100719,20260608,1746,4,10,4,1,1,8.0,3.0,8.0,3.0,5.0
1164,100720,20260719,746,2,20,1,2,1,6.5,2.4,6.5,2.4,4.1
1165,100721,20260716,1713,6,17,2,4,1,4.5,1.6,4.5,1.6,2.9
1166,100722,20260329,823,4,17,1,4,1,4.5,1.6,4.5,1.6,2.9
1167,100722,20260329,823,4,17,1,4,1,4.5,1.6,4.5,1.6,2.9
1168,100723,20260516,916,2,25,1,2,1,8.5,3.2,8.5,3.2,5.3
1169,100723,20260516,916,2,6,1,2,1,5.0,2.1,5.0,2.1,2.9
1170,100724,20260711,804,1,3,2,1,1,3.8,1.5,3.8,1.5,2.3
1171,100724,20260711,804,1,5,2,1,1,4.8,2.0,4.8,2.0,2.8
1172,100725,20260602,1021,2,17,1,2,2,4.5,1.6,9.0,3.2,5.8
1173,100726,20260721,1652,3,15,1,2,1,11.0,4.0,11.0,4.0,7.0
1174,100726,20260721,1652,3,11,1,2,1,10.5,3.8,10.5,3.8,6.7
1175,100727,20260725,1655,6,9,1,1,2,9.0,3.4,18.0,6.8,11.2
1176,100727,20260725,1655,6,11,1,1,1,10.5,3.8,10.5,3.8,6.7
1177,100728,20260812,830,4,8,1,1,2,8.5,3.2,17.0,6.4,10.6
1178,100728,20260812,830,4,4,1,1,1,4.5,1.9,4.5,1.9,2.6
1179,100728,20260812,830,4,11,1,1,2,10.5,3.8,21.0,7.6,13.4
1180,100729,20260726,1714,2,11,1,1,1,10.5,3.8,10.5,3.8,6.7
1181,100729,20260726,1714,2,15,1,1,1,11.0,4.0,11.0,4.0,7.0
1182,100730,20260725,1633,2,1,1,3,1,3.5,1.4,3.5,1.4,2.1
1183,100730,20260725,1633,2,12,1,3,1,12.0,4.2,12.0,4.2,7.8
1184,100730,20260725,1633,2,24,1,3,1,8.0,3.0,8.0,3.0,5.0
1185,100731,20260322,758,2,10,2,1,1,8.0,3.0,8.0,3.0,5.0
1186,100731,20260322,758,2,16,2,1,1,11.5,4.1,11.5,4.1,7.4
1187,100731,20260322,758,2,8,2,1,2,8.5,3.2,17.0,6.4,10.6
1188,100732,20260521,1915,2,15,1,3,1,11.0,4.0,11.0,4.0,7.0
1189,100732,20260521,1915,2,18,1,3,2,5.0,1.8,10.0,3.6,6.4
1190,100733,20260827,2001,2,19,2,2,1,5.5,2.0,5.5,2.0,3.5
1191,100734,20260714,1013,2,1,1,1,1,3.5,1.4,3.5,1.4,2.1
1192,100734,20260714,1013,2,7,1,1,1,4.3,1.8,4.3,1.8,2.5
1193,100735,20260427,1648,3,12,1,2,1,12.0,4.2,12.0,4.2,7.8
1194,100736,20260409,821,6,4,1,4,1,4.5,1.9,4.5,1.9,2.6
1195,100737,20260519,1655,2,8,3,4,1,8.5,3.2,8.5,3.2,5.3
1196,100737,20260519,1655,2,4,3,4,2,4.5,1.9,9.0,3.8,5.2
1197,100738,20260815,902,4,19,1,1,1,5.5,2.0,5.5,2.0,3.5
1198,100738,20260815,902,4,20,1,1,1,6.5,2.4,6.5,2.4,4.1
1199,100739,20260801,1905,4,4,1,4,1,4.5,1.9,4.5,1.9,2.6
1200,100739,20260801,1905,4,12,1,4,1,12.0,4.2,12.0,4.2,7.8
1201,100740,20260722,1008,3,24,1,1,1,8.0,3.0,8.0,3.0,5.0
1202,100740,20260722,1008,3,7,1,1,1,4.3,1.8,4.3,1.8,2.5
1203,100741,20260831,858,2,5,2,2,2,4.8,2.0,9.6,4.0,5.6
1204,100741,20260831,858,2,17,2,2,1,4.5,1.6,4.5,1.6,2.9
1205,100742,20260804,1537,2,1,1,1,1,3.5,1.4,3.5,1.4,2.1
1206,100742,20260804,1537,2,9,1,1,2,9.0,3.4,18.0,6.8,11.2
1207,100743,20260419,831,2,11,1,1,1,10.5,3.8,10.5,3.8,6.7
1208,100743,20260419,831,2,9,1,1,1,9.0,3.4,9.0,3.4,5.6
1209,100744,20260705,1747,2,5,1,3,1,4.8,2.0,4.8,2.0,2.8
1210,100745,20260701,1749,2,25,4,1,1,8.5,3.2,8.5,3.2,5.3
1211,100745,20260701,1749,2,9,4,1,1,9.0,3.4,9.0,3.4,5.6
1212,100746,20260415,1000,1,5,1,2,1,4.8,2.0,4.8,2.0,2.8
1213,100747,20260913,1732,4,21,3,1,1,9.0,3.2,9.0,3.2,5.8
1214,100748,20260707,1325,1,15,1,1,2,11.0,4.0,22.0,8.0,14.0
1215,100748,20260707,1325,1,11,1,1,1,10.5,3.8,10.5,3.8,6.7
1216,100749,20260618,1852,2,6,1,4,1,5.0,2.1,5.0,2.1,2.9
1217,100750,20260606,1830,5,14,1,2,1,13.5,4.6,13.5,4.6,8.9
1218,100751,20260410,1503,2,8,1,1,1,8.5,3.2,8.5,3.2,5.3
1219,100751,20260410,1503,2,11,1,1,2,10.5,3.8,21.0,7.6,13.4
1220,100752,20260515,902,1,5,1,1,1,4.8,2.0,4.8,2.0,2.8
1221,100753,20260912,1724,2,19,2,3,1,5.5,2.0,5.5,2.0,3.5
1222,100754,20260415,802,4,10,1,4,1,8.0,3.0,8.0,3.0,5.0
1223,100755,20260615,911,4,19,1,1,1,5.5,2.0,5.5,2.0,3.5
1224,100756,20260704,1229,2,10,2,1,1,8.0,3.0,8.0,3.0,5.0
1225,100756,20260704,1229,2,4,2,1,1,4.5,1.9,4.5,1.9,2.6
1226,100757,20260516,1751,3,20,2,1,2,6.5,2.4,13.0,4.8,8.2
1227,100758,20260807,1921,4,9,3,1,1,9.0,3.4,9.0,3.4,5.6
1228,100759,20260724,1923,1,8,3,4,1,8.5,3.2,8.5,3.2,5.3
1229,100760,20260725,1422,1,20,1,2,2,6.5,2.4,13.0,4.8,8.2
1230,100760,20260725,1422,1,19,1,2,1,5.5,2.0,5.5,2.0,3.5
1231,100761,20260402,1702,1,16,1,3,2,11.5,4.1,23.0,8.2,14.8
1232,100762,20260520,810,5,24,2,4,1,8.0,3.0,8.0,3.0,5.0
1233,100763,20260323,710,4,7,1,1,1,4.3,1.8,4.3,1.8,2.5
1234,100763,20260323,710,4,10,1,1,2,8.0,3.0,16.0,6.0,10.0
1235,100763,20260323,710,4,3,1,1,1,3.8,1.5,3.8,1.5,2.3
1236,100764,20260624,1014,4,7,1,1,1,4.3,1.8,4.3,1.8,2.5
1237,100765,20260729,2041,3,5,4,3,1,4.8,2.0,4.8,2.0,2.8
1238,100765,20260729,2041,3,18,4,3,1,5.0,1.8,5.0,1.8,3.2
1239,100765,20260729,2041,3,8,4,3,1,8.5,3.2,8.5,3.2,5.3
1240,100766,20260703,817,5,2,1,1,1,4.0,1.6,4.0,1.6,2.4
1241,100767,20260417,854,4,20,1,2,1,6.5,2.4,6.5,2.4,4.1
1242,100768,20260603,1101,1,13,1,3,1,12.5,4.3,12.5,4.3,8.2
1243,100769,20260623,813,4,2,2,1,1,4.0,1.6,4.0,1.6,2.4
1244,100769,20260623,813,4,6,2,1,1,5.0,2.1,5.0,2.1,2.9
1245,100770,20260806,947,2,6,2,4,1,5.0,2.1,5.0,2.1,2.9
1246,100770,20260806,947,2,15,2,4,1,11.0,4.0,11.0,4.0,7.0
1247,100771,20260730,1847,2,12,3,1,1,12.0,4.2,12.0,4.2,7.8
1248,100771,20260730,1847,2,8,3,1,1,8.5,3.2,8.5,3.2,5.3
1249,100771,20260730,1847,2,12,3,1,1,12.0,4.2,12.0,4.2,7.8
1250,100772,20260502,956,4,13,1,4,1,12.5,4.3,12.5,4.3,8.2
1251,100773,20260507,1003,1,6,1,2,1,5.0,2.1,5.0,2.1,2.9
1252,100774,20260808,1531,3,21,2,3,1,9.0,3.2,9.0,3.2,5.8
1253,100775,20260612,1113,2,7,2,2,1,4.3,1.8,4.3,1.8,2.5
1254,100776,20260429,722,2,11,2,1,1,10.5,3.8,10.5,3.8,6.7
1255,100777,20260807,936,1,17,1,1,1,4.5,1.6,4.5,1.6,2.9
1256,100777,20260807,936,1,18,1,1,1,5.0,1.8,5.0,1.8,3.2
1257,100778,20260515,1031,3,15,1,3,1,11.0,4.0,11.0,4.0,7.0
1258,100778,20260515,1031,3,20,1,3,2,6.5,2.4,13.0,4.8,8.2
1259,100778,20260515,1031,3,3,1,3,1,3.8,1.5,3.8,1.5,2.3
1260,100779,20260515,708,6,3,2,2,1,3.8,1.5,3.8,1.5,2.3
1261,100779,20260515,708,6,15,2,2,1,11.0,4.0,11.0,4.0,7.0
1262,100780,20260623,1334,1,21,1,2,1,9.0,3.2,9.0,3.2,5.8
1263,100781,20260316,923,6,11,4,1,1,10.5,3.8,10.5,3.8,6.7
1264,100781,20260316,923,6,7,4,1,2,4.3,1.8,8.6,3.6,5.0
1265,100782,20260910,1912,1,13,1,4,1,12.5,4.3,12.5,4.3,8.2
1266,100782,20260910,1912,1,1,1,4,1,3.5,1.4,3.5,1.4,2.1
1267,100782,20260910,1912,1,15,1,4,2,11.0,4.0,22.0,8.0,14.0
1268,100783,20260722,1630,4,11,1,1,1,10.5,3.8,10.5,3.8,6.7
1269,100784,20260831,1231,6,18,1,1,1,5.0,1.8,5.0,1.8,3.2
1270,100784,20260831,1231,6,19,1,1,1,5.5,2.0,5.5,2.0,3.5
1271,100785,20260316,843,3,19,1,1,1,5.5,2.0,5.5,2.0,3.5
1272,100786,20260424,1129,2,21,1,4,1,9.0,3.2,9.0,3.2,5.8
1273,100786,20260424,1129,2,3,1,4,1,3.8,1.5,3.8,1.5,2.3
1274,100787,20260913,1730,6,8,2,4,1,8.5,3.2,8.5,3.2,5.3
1275,100787,20260913,1730,6,14,2,4,2,13.5,4.6,27.0,9.2,17.8
1276,100788,20260605,1649,1,2,1,1,1,4.0,1.6,4.0,1.6,2.4
1277,100788,20260605,1649,1,8,1,1,1,8.5,3.2,8.5,3.2,5.3
1278,100789,20260610,2005,2,10,1,2,1,8.0,3.0,8.0,3.0,5.0
1279,100790,20260913,807,1,5,2,1,1,4.8,2.0,4.8,2.0,2.8
1280,100790,20260913,807,1,1,2,1,1,3.5,1.4,3.5,1.4,2.1
1281,100790,20260913,807,1,21,2,1,1,9.0,3.2,9.0,3.2,5.8
1282,100791,20260409,1910,2,8,4,2,1,8.5,3.2,8.5,3.2,5.3
1283,100791,20260409,1910,2,12,4,2,1,12.0,4.2,12.0,4.2,7.8
1284,100792,20260522,1319,1,20,1,2,1,6.5,2.4,6.5,2.4,4.1
1285,100792,20260522,1319,1,18,1,2,1,5.0,1.8,5.0,1.8,3.2
1286,100792,20260522,1319,1,3,1,2,1,3.8,1.5,3.8,1.5,2.3
1287,100793,20260823,1856,3,13,1,1,1,12.5,4.3,12.5,4.3,8.2
1288,100793,20260823,1856,3,11,1,1,1,10.5,3.8,10.5,3.8,6.7
1289,100794,20260418,1927,6,15,1,3,1,11.0,4.0,11.0,4.0,7.0
1290,100795,20260914,1419,5,14,3,1,1,13.5,4.6,13.5,4.6,8.9
1291,100796,20260907,1436,6,6,2,2,1,5.0,2.1,5.0,2.1,2.9
1292,100797,20260516,1834,1,11,1,1,1,10.5,3.8,10.5,3.8,6.7
1293,100798,20260529,1535,6,5,2,2,1,4.8,2.0,4.8,2.0,2.8
1294,100799,20260405,1841,4,8,3,3,1,8.5,3.2,8.5,3.2,5.3
1295,100799,20260405,1841,4,10,3,3,1,8.0,3.0,8.0,3.0,5.0
1296,100800,20260616,800,6,1,1,3,2,3.5,1.4,7.0,2.8,4.2
1297,100801,20260628,1907,4,20,3,2,2,6.5,2.4,13.0,4.8,8.2
1298,100802,20260701,1906,6,13,1,1,1,12.5,4.3,12.5,4.3,8.2
1299,100803,20260802,1457,3,16,1,1,1,11.5,4.1,11.5,4.1,7.4
1300,100804,20260421,1715,5,24,2,2,1,8.0,3.0,8.0,3.0,5.0
1301,100804,20260421,1715,5,8,2,2,2,8.5,3.2,17.0,6.4,10.6
1302,100804,20260421,1715,5,1,2,2,1,3.5,1.4,3.5,1.4,2.1
1303,100805,20260702,1805,4,4,2,1,1,4.5,1.9,4.5,1.9,2.6
1304,100806,20260424,852,2,19,2,1,1,5.5,2.0,5.5,2.0,3.5
1305,100806,20260424,852,2,18,2,1,1,5.0,1.8,5.0,1.8,3.2
1306,100807,20260810,1016,2,1,1,2,1,3.5,1.4,3.5,1.4,2.1
1307,100808,20260611,1227,1,2,2,4,1,4.0,1.6,4.0,1.6,2.4
1308,100809,20260702,1852,3,25,1,1,1,8.5,3.2,8.5,3.2,5.3
1309,100810,20260326,1924,2,9,1,4,2,9.0,3.4,18.0,6.8,11.2
1310,100810,20260326,1924,2,25,1,4,1,8.5,3.2,8.5,3.2,5.3
1311,100811,20260819,1026,3,3,1,1,1,3.8,1.5,3.8,1.5,2.3
1312,100811,20260819,1026,3,7,1,1,2,4.3,1.8,8.6,3.6,5.0
1313,100811,20260819,1026,3,3,1,1,1,3.8,1.5,3.8,1.5,2.3
1314,100812,20260509,1209,4,2,1,3,1,4.0,1.6,4.0,1.6,2.4
1315,100812,20260509,1209,4,18,1,3,2,5.0,1.8,10.0,3.6,6.4
1316,100813,20260701,1919,3,4,1,3,1,4.5,1.9,4.5,1.9,2.6
1317,100813,20260701,1919,3,16,1,3,2,11.5,4.1,23.0,8.2,14.8
1318,100814,20260901,1726,6,2,4,2,1,4.0,1.6,4.0,1.6,2.4
1319,100814,20260901,1726,6,2,4,2,1,4.0,1.6,4.0,1.6,2.4
1320,100815,20260530,1752,5,25,2,4,2,8.5,3.2,17.0,6.4,10.6
1321,100816,20260501,849,6,20,1,1,1,6.5,2.4,6.5,2.4,4.1
1322,100817,20260821,854,4,3,1,1,1,3.8,1.5,3.8,1.5,2.3
1323,100818,20260712,939,1,1,1,1,1,3.5,1.4,3.5,1.4,2.1
1324,100818,20260712,939,1,6,1,1,1,5.0,2.1,5.0,2.1,2.9
1325,100819,20260604,1446,2,4,1,1,1,4.5,1.9,4.5,1.9,2.6
1326,100819,20260604,1446,2,6,1,1,1,5.0,2.1,5.0,2.1,2.9
1327,100820,20260913,824,1,6,4,1,1,5.0,2.1,5.0,2.1,2.9
1328,100821,20260608,1853,6,9,1,2,1,9.0,3.4,9.0,3.4,5.6
1329,100821,20260608,1853,6,23,1,2,1,9.0,3.4,9.0,3.4,5.6
1330,100822,20260318,1750,5,17,1,2,2,4.5,1.6,9.0,3.2,5.8
1331,100822,20260318,1750,5,11,1,2,2,10.5,3.8,21.0,7.6,13.4
1332,100822,20260318,1750,5,12,1,2,2,12.0,4.2,24.0,8.4,15.6
1333,100823,20260424,1812,1,20,1,3,1,6.5,2.4,6.5,2.4,4.1
1334,100824,20260428,1703,1,1,1,3,1,3.5,1.4,3.5,1.4,2.1
1335,100824,20260428,1703,1,15,1,3,1,11.0,4.0,11.0,4.0,7.0
1336,100824,20260428,1703,1,9,1,3,1,9.0,3.4,9.0,3.4,5.6
1337,100825,20260626,1650,2,11,1,1,1,10.5,3.8,10.5,3.8,6.7
1338,100826,20260630,1726,6,12,2,1,1,12.0,4.2,12.0,4.2,7.8
1339,100827,20260707,923,3,3,2,2,2,3.8,1.5,7.6,3.0,4.6
1340,100828,20260316,1256,2,6,3,1,1,5.0,2.1,5.0,2.1,2.9
1341,100828,20260316,1256,2,11,3,1,2,10.5,3.8,21.0,7.6,13.4
1342,100828,20260316,1256,2,1,3,1,1,3.5,1.4,3.5,1.4,2.1
1343,100829,20260503,1017,5,2,2,1,1,4.0,1.6,4.0,1.6,2.4
1344,100830,20260620,1900,3,5,1,1,1,4.8,2.0,4.8,2.0,2.8
1345,100830,20260620,1900,3,8,1,1,1,8.5,3.2,8.5,3.2,5.3
1346,100830,20260620,1900,3,23,1,1,2,9.0,3.4,18.0,6.8,11.2
1347,100831,20260514,2001,1,7,3,1,1,4.3,1.8,4.3,1.8,2.5
1348,100832,20260826,1728,1,2,1,4,1,4.0,1.6,4.0,1.6,2.4
1349,100833,20260812,1808,2,17,4,1,1,4.5,1.6,4.5,1.6,2.9
1350,100834,20260604,1743,4,2,2,1,1,4.0,1.6,4.0,1.6,2.4
1351,100834,20260604,1743,4,8,2,1,1,8.5,3.2,8.5,3.2,5.3
1352,100835,20260319,813,6,4,2,1,1,4.5,1.9,4.5,1.9,2.6
1353,100836,20260715,853,4,20,3,2,1,6.5,2.4,6.5,2.4,4.1
1354,100837,20260411,1810,1,24,1,4,1,8.0,3.0,8.0,3.0,5.0
1355,100837,20260411,1810,1,11,1,4,1,10.5,3.8,10.5,3.8,6.7
1356,100838,20260830,1849,3,3,2,3,1,3.8,1.5,3.8,1.5,2.3
1357,100839,20260418,2031,2,17,1,2,1,4.5,1.6,4.5,1.6,2.9
1358,100840,20260419,1803,6,3,2,1,1,3.8,1.5,3.8,1.5,2.3
1359,100841,20260504,924,5,4,3,2,1,4.5,1.9,4.5,1.9,2.6
1360,100842,20260323,1833,6,14,1,2,1,13.5,4.6,13.5,4.6,8.9
1361,100843,20260802,1734,2,18,1,3,1,5.0,1.8,5.0,1.8,3.2
1362,100844,20260613,1907,5,19,2,1,1,5.5,2.0,5.5,2.0,3.5
1363,100845,20260629,1651,2,10,2,1,1,8.0,3.0,8.0,3.0,5.0
1364,100846,20260402,1727,1,25,1,2,1,8.5,3.2,8.5,3.2,5.3
1365,100846,20260402,1727,1,19,1,2,1,5.5,2.0,5.5,2.0,3.5
1366,100847,20260405,1018,6,4,2,2,1,4.5,1.9,4.5,1.9,2.6
1367,100847,20260405,1018,6,8,2,2,1,8.5,3.2,8.5,3.2,5.3
1368,100848,20260426,1337,3,10,2,1,1,8.0,3.0,8.0,3.0,5.0
1369,100849,20260408,1733,1,25,1,4,1,8.5,3.2,8.5,3.2,5.3
1370,100850,20260705,1751,2,12,2,4,1,12.0,4.2,12.0,4.2,7.8
1371,100851,20260517,1210,5,8,4,1,1,8.5,3.2,8.5,3.2,5.3
1372,100852,20260908,1404,1,3,2,1,1,3.8,1.5,3.8,1.5,2.3
1373,100852,20260908,1404,1,9,2,1,1,9.0,3.4,9.0,3.4,5.6
1374,100852,20260908,1404,1,20,2,1,1,6.5,2.4,6.5,2.4,4.1
1375,100853,20260809,1825,6,20,2,2,1,6.5,2.4,6.5,2.4,4.1
1376,100853,20260809,1825,6,8,2,2,1,8.5,3.2,8.5,3.2,5.3
1377,100854,20260909,830,6,17,1,1,1,4.5,1.6,4.5,1.6,2.9
1378,100854,20260909,830,6,3,1,1,1,3.8,1.5,3.8,1.5,2.3
1379,100854,20260909,830,6,24,1,1,1,8.0,3.0,8.0,3.0,5.0
1380,100855,20260724,1845,3,9,1,3,1,9.0,3.4,9.0,3.4,5.6
1381,100856,20260501,1857,3,14,1,4,1,13.5,4.6,13.5,4.6,8.9
1382,100857,20260331,1012,5,17,2,1,1,4.5,1.6,4.5,1.6,2.9
1383,100857,20260331,1012,5,1,2,1,1,3.5,1.4,3.5,1.4,2.1
1384,100857,20260331,1012,5,18,2,1,2,5.0,1.8,10.0,3.6,6.4
1385,100858,20260516,1016,5,6,1,2,1,5.0,2.1,5.0,2.1,2.9
1386,100859,20260826,1710,6,19,1,1,1,5.5,2.0,5.5,2.0,3.5
1387,100859,20260826,1710,6,8,1,1,1,8.5,3.2,8.5,3.2,5.3
1388,100860,20260721,1015,5,8,2,1,1,8.5,3.2,8.5,3.2,5.3
1389,100860,20260721,1015,5,5,2,1,1,4.8,2.0,4.8,2.0,2.8
1390,100861,20260705,1704,3,8,4,2,1,8.5,3.2,8.5,3.2,5.3
1391,100861,20260705,1704,3,10,4,2,1,8.0,3.0,8.0,3.0,5.0
1392,100862,20260430,1145,3,6,2,4,1,5.0,2.1,5.0,2.1,2.9
1393,100863,20260622,1907,6,13,1,1,1,12.5,4.3,12.5,4.3,8.2
1394,100864,20260824,1802,6,4,1,2,1,4.5,1.9,4.5,1.9,2.6
1395,100865,20260615,1004,6,3,1,1,2,3.8,1.5,7.6,3.0,4.6
1396,100865,20260615,1004,6,17,1,1,1,4.5,1.6,4.5,1.6,2.9
1397,100866,20260909,1631,3,11,2,4,1,10.5,3.8,10.5,3.8,6.7
1398,100866,20260909,1631,3,16,2,4,1,11.5,4.1,11.5,4.1,7.4
1399,100867,20260529,931,2,1,2,1,1,3.5,1.4,3.5,1.4,2.1
1400,100868,20260627,1222,1,18,1,2,1,5.0,1.8,5.0,1.8,3.2
1401,100869,20260605,1743,4,9,2,3,1,9.0,3.4,9.0,3.4,5.6
1402,100870,20260913,807,1,18,1,3,1,5.0,1.8,5.0,1.8,3.2
1403,100870,20260913,807,1,20,1,3,2,6.5,2.4,13.0,4.8,8.2
1404,100870,20260913,807,1,2,1,3,1,4.0,1.6,4.0,1.6,2.4
1405,100871,20260605,1722,4,17,4,4,1,4.5,1.6,4.5,1.6,2.9
1406,100871,20260605,1722,4,19,4,4,1,5.5,2.0,5.5,2.0,3.5
1407,100872,20260424,1021,6,17,2,2,1,4.5,1.6,4.5,1.6,2.9
1408,100873,20260817,1726,4,6,1,3,1,5.0,2.1,5.0,2.1,2.9
1409,100873,20260817,1726,4,10,1,3,1,8.0,3.0,8.0,3.0,5.0
1410,100874,20260620,908,4,17,4,2,1,4.5,1.6,4.5,1.6,2.9
1411,100875,20260517,1813,3,23,1,1,1,9.0,3.4,9.0,3.4,5.6
1412,100875,20260517,1813,3,11,1,1,2,10.5,3.8,21.0,7.6,13.4
1413,100876,20260420,1819,3,20,2,4,1,6.5,2.4,6.5,2.4,4.1
1414,100876,20260420,1819,3,5,2,4,1,4.8,2.0,4.8,2.0,2.8
1415,100877,20260320,2045,6,22,1,4,1,9.5,3.6,9.5,3.6,5.9
1416,100877,20260320,2045,6,8,1,4,1,8.5,3.2,8.5,3.2,5.3
1417,100878,20260708,1838,4,14,2,2,1,13.5,4.6,13.5,4.6,8.9
1418,100878,20260708,1838,4,15,2,2,1,11.0,4.0,11.0,4.0,7.0
1419,100878,20260708,1838,4,9,2,2,1,9.0,3.4,9.0,3.4,5.6
1420,100879,20260710,1851,3,14,1,1,1,13.5,4.6,13.5,4.6,8.9
1421,100880,20260703,1106,3,8,2,1,1,8.5,3.2,8.5,3.2,5.3
1422,100881,20260720,1723,3,24,1,1,1,8.0,3.0,8.0,3.0,5.0
1423,100881,20260720,1723,3,7,1,1,1,4.3,1.8,4.3,1.8,2.5
1424,100881,20260720,1723,3,1,1,1,1,3.5,1.4,3.5,1.4,2.1
1425,100882,20260728,1733,2,16,1,1,1,11.5,4.1,11.5,4.1,7.4
1426,100882,20260728,1733,2,12,1,1,1,12.0,4.2,12.0,4.2,7.8
1427,100883,20260618,1741,6,11,1,4,1,10.5,3.8,10.5,3.8,6.7
1428,100884,20260504,1630,4,15,1,4,1,11.0,4.0,11.0,4.0,7.0
1429,100885,20260722,1118,1,17,1,1,1,4.5,1.6,4.5,1.6,2.9
1430,100885,20260722,1118,1,3,1,1,1,3.8,1.5,3.8,1.5,2.3
1431,100886,20260707,907,5,7,3,1,1,4.3,1.8,4.3,1.8,2.5
1432,100887,20260909,1750,2,20,1,1,1,6.5,2.4,6.5,2.4,4.1
1433,100887,20260909,1750,2,22,1,1,2,9.5,3.6,19.0,7.2,11.8
1434,100888,20260512,1719,1,22,2,1,1,9.5,3.6,9.5,3.6,5.9
1435,100888,20260512,1719,1,20,2,1,1,6.5,2.4,6.5,2.4,4.1
1436,100889,20260425,1859,2,22,1,1,1,9.5,3.6,9.5,3.6,5.9
1437,100889,20260425,1859,2,21,1,1,1,9.0,3.2,9.0,3.2,5.8
1438,100889,20260425,1859,2,4,1,1,1,4.5,1.9,4.5,1.9,2.6
1439,100890,20260801,1621,5,12,1,1,1,12.0,4.2,12.0,4.2,7.8
