SalesLineID,TransactionID,DateKey,TimeKey,StoreKey,ProductKey,PaymentKey,ChannelKey,Quantity,UnitPriceTND,UnitCostTND,LineRevenueTND,LineCostTND,LineProfitTND
1052,100632,20260721,1652,2,13,1,2,1,12.5,4.3,12.5,4.3,8.2
1053,100633,20260318,1907,1,24,2,3,1,8.0,3.0,8.0,3.0,5.0
1054,100633,20260318,1907,1,19,2,3,1,5.5,2.0,5.5,2.0,3.5
1055,100633,20260318,1907,1,7,2,3,2,4.3,1.8,8.6,3.6,5.0
1056,100634,20260611,827,2,10,1,1,1,8.0,3.0,8.0,3.0,5.0
1057,100634,20260611,827,2,17,1,1,1,4.5,1.6,4.5,1.6,2.9
1058,100635,20260629,914,1,21,1,1,1,9.0,3.2,9.0,3.2,5.8
1059,100635,20260629,914,1,21,1,1,1,9.0,3.2,9.0,3.2,5.8
1060,100636,20260417,1632,1,16,4,1,2,11.5,4.1,23.0,8.2,14.8
1061,100636,20260417,1632,1,15,4,1,1,11.0,4.0,11.0,4.0,7.0
1062,100637,20260908,1916,3,5,1,3,1,4.8,2.0,4.8,2.0,2.8
1063,100638,20260423,802,2,14,3,1,1,13.5,4.6,13.5,4.6,8.9
1064,100638,20260423,802,2,6,3,1,1,5.0,2.1,5.0,2.1,2.9
1065,100639,20260813,1729,1,1,2,1,1,3.5,1.4,3.5,1.4,2.1
1066,100640,20260901,1546,2,18,1,2,1,5.0,1.8,5.0,1.8,3.2
1067,100641,20260803,1852,1,4,2,2,1,4.5,1.9,4.5,1.9,2.6
1068,100641,20260803,1852,1,23,2,2,1,9.0,3.4,9.0,3.4,5.6
1069,100642,20260612,1839,4,15,1,3,1,11.0,4.0,11.0,4.0,7.0
1070,100642,20260612,1839,4,11,1,3,2,10.5,3.8,21.0,7.6,13.4
1071,100643,20260815,902,3,19,1,1,1,5.5,2.0,5.5,2.0,3.5
1072,100643,20260815,902,3,20,1,1,1,6.5,2.4,6.5,2.4,4.1
1073,100644,20260801,1905,3,4,1,4,1,4.5,1.9,4.5,1.9,2.6
1074,100644,20260801,1905,3,13,1,4,2,12.5,4.3,25.0,8.6,16.4
1075,100645,20260713,1727,1,15,3,4,1,11.0,4.0,11.0,4.0,7.0
1076,100645,20260713,1727,1,25,3,4,1,8.5,3.2,8.5,3.2,5.3
1077,100645,20260713,1727,1,16,3,4,2,11.5,4.1,23.0,8.2,14.8
1078,100646,20260721,1332,2,18,1,1,1,5.0,1.8,5.0,1.8,3.2
1079,100647,20260406,1658,3,11,1,2,1,10.5,3.8,10.5,3.8,6.7
1080,100647,20260406,1658,3,12,1,2,1,12.0,4.2,12.0,4.2,7.8
1081,100647,20260406,1658,3,24,1,2,1,8.0,3.0,8.0,3.0,5.0
1082,100648,20260614,804,3,2,1,2,1,4.0,1.6,4.0,1.6,2.4
1083,100648,20260614,804,3,3,1,2,2,3.8,1.5,7.6,3.0,4.6
1084,100649,20260706,2114,2,11,1,2,1,10.5,3.8,10.5,3.8,6.7
1085,100650,20260613,835,1,21,2,1,2,9.0,3.2,18.0,6.4,11.6
1086,100651,20260725,824,4,21,2,1,1,9.0,3.2,9.0,3.2,5.8
1087,100651,20260725,824,4,6,2,1,1,5.0,2.1,5.0,2.1,2.9
1088,100652,20260507,1918,4,19,1,2,1,5.5,2.0,5.5,2.0,3.5
1089,100652,20260507,1918,4,13,1,2,1,12.5,4.3,12.5,4.3,8.2
1090,100652,20260507,1918,4,15,1,2,1,11.0,4.0,11.0,4.0,7.0
1091,100653,20260517,1425,2,4,1,1,1,4.5,1.9,4.5,1.9,2.6
1092,100653,20260517,1425,2,12,1,1,1,12.0,4.2,12.0,4.2,7.8
1093,100654,20260613,1848,4,15,1,1,1,11.0,4.0,11.0,4.0,7.0
1094,100654,20260613,1848,4,8,1,1,1,8.5,3.2,8.5,3.2,5.3
1095,100655,20260908,1750,3,19,1,3,1,5.5,2.0,5.5,2.0,3.5
1096,100655,20260908,1750,3,14,1,3,1,13.5,4.6,13.5,4.6,8.9
1097,100656,20260908,959,1,3,2,1,2,3.8,1.5,7.6,3.0,4.6
1098,100656,20260908,959,1,2,2,1,1,4.0,1.6,4.0,1.6,2.4
1099,100657,20260815,1006,2,5,1,1,2,4.8,2.0,9.6,4.0,5.6
1100,100658,20260319,1739,1,2,1,1,1,4.0,1.6,4.0,1.6,2.4
1101,100658,20260319,1739,1,9,1,1,1,9.0,3.4,9.0,3.4,5.6
1102,100658,20260319,1739,1,11,1,1,1,10.5,3.8,10.5,3.8,6.7
1103,100659,20260814,1119,2,19,1,1,1,5.5,2.0,5.5,2.0,3.5
1104,100659,20260814,1119,2,4,1,1,1,4.5,1.9,4.5,1.9,2.6
1105,100659,20260814,1119,2,15,1,1,1,11.0,4.0,11.0,4.0,7.0
1106,100660,20260829,1835,1,23,1,4,1,9.0,3.4,9.0,3.4,5.6
1107,100660,20260829,1835,1,11,1,4,1,10.5,3.8,10.5,3.8,6.7
1108,100661,20260425,1742,1,3,1,3,1,3.8,1.5,3.8,1.5,2.3
1109,100661,20260425,1742,1,8,1,3,1,8.5,3.2,8.5,3.2,5.3
1110,100661,20260425,1742,1,7,1,3,1,4.3,1.8,4.3,1.8,2.5
1111,100662,20260729,2041,2,5,4,3,1,4.8,2.0,4.8,2.0,2.8
1112,100662,20260729,2041,2,18,4,3,1,5.0,1.8,5.0,1.8,3.2
1113,100662,20260729,2041,2,8,4,3,1,8.5,3.2,8.5,3.2,5.3
1114,100663,20260515,1309,2,25,2,1,1,8.5,3.2,8.5,3.2,5.3
1115,100664,20260914,1414,1,19,2,1,1,5.5,2.0,5.5,2.0,3.5
1116,100664,20260914,1414,1,2,2,1,1,4.0,1.6,4.0,1.6,2.4
1117,100665,20260810,1338,4,9,1,3,1,9.0,3.4,9.0,3.4,5.6
1118,100666,20260526,1833,2,12,1,1,1,12.0,4.2,12.0,4.2,7.8
1119,100666,20260526,1833,2,8,1,1,1,8.5,3.2,8.5,3.2,5.3
1120,100666,20260526,1833,2,13,1,1,2,12.5,4.3,25.0,8.6,16.4
1121,100667,20260716,2135,3,1,1,2,1,3.5,1.4,3.5,1.4,2.1
1122,100668,20260502,956,3,13,1,4,1,12.5,4.3,12.5,4.3,8.2
1123,100669,20260410,1645,1,2,1,2,1,4.0,1.6,4.0,1.6,2.4
1124,100670,20260628,1850,4,9,2,1,1,9.0,3.4,9.0,3.4,5.6
1125,100671,20260429,812,4,7,4,1,1,4.3,1.8,4.3,1.8,2.5
1126,100671,20260429,812,4,6,4,1,1,5.0,2.1,5.0,2.1,2.9
1127,100672,20260729,1028,4,20,1,1,1,6.5,2.4,6.5,2.4,4.1
1128,100672,20260729,1028,4,19,1,1,1,5.5,2.0,5.5,2.0,3.5
1129,100673,20260820,940,4,1,4,2,1,3.5,1.4,3.5,1.4,2.1
1130,100674,20260821,809,3,18,1,3,2,5.0,1.8,10.0,3.6,6.4
1131,100675,20260702,1834,4,9,1,1,1,9.0,3.4,9.0,3.4,5.6
1132,100676,20260609,852,3,6,1,1,1,5.0,2.1,5.0,2.1,2.9
1133,100676,20260609,852,3,2,1,1,1,4.0,1.6,4.0,1.6,2.4
1134,100677,20260901,1649,3,22,1,4,1,9.5,3.6,9.5,3.6,5.9
1135,100678,20260819,1012,1,20,3,1,2,6.5,2.4,13.0,4.8,8.2
1136,100679,20260809,858,4,17,1,2,1,4.5,1.6,4.5,1.6,2.9
1137,100680,20260325,1637,1,23,1,4,2,9.0,3.4,18.0,6.8,11.2
1138,100681,20260730,1857,2,10,1,3,1,8.0,3.0,8.0,3.0,5.0
1139,100682,20260316,843,3,19,1,1,1,5.5,2.0,5.5,2.0,3.5
1140,100683,20260424,1129,2,21,1,4,1,9.0,3.2,9.0,3.2,5.8
1141,100683,20260424,1129,2,3,1,4,1,3.8,1.5,3.8,1.5,2.3
1142,100684,20260913,1730,4,14,2,4,1,13.5,4.6,13.5,4.6,8.9
1143,100684,20260913,1730,4,7,2,4,1,4.3,1.8,4.3,1.8,2.5
1144,100685,20260315,951,3,1,3,1,1,3.5,1.4,3.5,1.4,2.1
1145,100686,20260905,1653,1,4,1,2,1,4.5,1.9,4.5,1.9,2.6
1146,100686,20260905,1653,1,11,1,2,1,10.5,3.8,10.5,3.8,6.7
1147,100686,20260905,1653,1,6,1,2,1,5.0,2.1,5.0,2.1,2.9
1148,100687,20260522,1840,2,12,1,3,1,12.0,4.2,12.0,4.2,7.8
1149,100687,20260522,1840,2,11,1,3,1,10.5,3.8,10.5,3.8,6.7
1150,100688,20260526,1134,2,17,2,1,1,4.5,1.6,4.5,1.6,2.9
1151,100689,20260422,1814,2,19,1,1,1,5.5,2.0,5.5,2.0,3.5
1152,100690,20260823,1856,2,10,1,1,1,8.0,3.0,8.0,3.0,5.0
1153,100690,20260823,1856,2,11,1,1,1,10.5,3.8,10.5,3.8,6.7
1154,100691,20260701,1110,2,14,1,2,2,13.5,4.6,27.0,9.2,17.8
1155,100691,20260701,1110,2,12,1,2,1,12.0,4.2,12.0,4.2,7.8
1156,100692,20260316,1747,2,7,1,4,1,4.3,1.8,4.3,1.8,2.5
1157,100692,20260316,1747,2,11,1,4,1,10.5,3.8,10.5,3.8,6.7
1158,100693,20260327,911,2,4,2,1,1,4.5,1.9,4.5,1.9,2.6
1159,100694,20260412,1750,3,6,1,3,1,5.0,2.1,5.0,2.1,2.9
1160,100695,20260403,2043,1,21,4,1,1,9.0,3.2,9.0,3.2,5.8
1161,100695,20260403,2043,1,19,4,1,2,5.5,2.0,11.0,4.0,7.0
1162,100696,20260507,852,4,4,3,2,1,4.5,1.9,4.5,1.9,2.6
1163,100696,20260507,852,4,4,3,2,1,4.5,1.9,4.5,1.9,2.6
1164,100696,20260507,852,4,24,3,2,1,8.0,3.0,8.0,3.0,5.0
1165,100697,20260330,2044,1,3,1,2,1,3.8,1.5,3.8,1.5,2.3
1166,100698,20260605,1620,1,13,1,4,1,12.5,4.3,12.5,4.3,8.2
1167,100699,20260501,916,3,6,1,3,1,5.0,2.1,5.0,2.1,2.9
1168,100699,20260501,916,3,10,1,3,1,8.0,3.0,8.0,3.0,5.0
1169,100700,20260902,905,1,7,2,1,1,4.3,1.8,4.3,1.8,2.5
1170,100701,20260711,1331,4,11,1,2,1,10.5,3.8,10.5,3.8,6.7
1171,100702,20260321,1017,3,16,4,1,2,11.5,4.1,23.0,8.2,14.8
1172,100703,20260829,1952,4,2,3,1,2,4.0,1.6,8.0,3.2,4.8
1173,100703,20260829,1952,4,25,3,1,1,8.5,3.2,8.5,3.2,5.3
1174,100703,20260829,1952,4,21,3,1,1,9.0,3.2,9.0,3.2,5.8
1175,100704,20260519,1907,1,11,2,1,2,10.5,3.8,21.0,7.6,13.4
1176,100704,20260519,1907,1,17,2,1,1,4.5,1.6,4.5,1.6,2.9
1177,100705,20260801,1636,2,3,2,2,1,3.8,1.5,3.8,1.5,2.3
1178,100705,20260801,1636,2,14,2,2,1,13.5,4.6,13.5,4.6,8.9
1179,100705,20260801,1636,2,24,2,2,1,8.0,3.0,8.0,3.0,5.0
1180,100706,20260324,1951,3,14,2,3,1,13.5,4.6,13.5,4.6,8.9
1181,100707,20260826,803,4,20,2,1,1,6.5,2.4,6.5,2.4,4.1
1182,100708,20260814,739,1,17,1,1,1,4.5,1.6,4.5,1.6,2.9
1183,100708,20260814,739,1,25,1,1,2,8.5,3.2,17.0,6.4,10.6
1184,100709,20260501,849,4,20,1,1,1,6.5,2.4,6.5,2.4,4.1
1185,100710,20260821,854,3,3,1,1,1,3.8,1.5,3.8,1.5,2.3
1186,100711,20260712,939,1,1,1,1,1,3.5,1.4,3.5,1.4,2.1
1187,100711,20260712,939,1,6,1,1,1,5.0,2.1,5.0,2.1,2.9
1188,100712,20260604,1446,2,4,1,1,1,4.5,1.9,4.5,1.9,2.6
1189,100712,20260604,1446,2,6,1,1,1,5.0,2.1,5.0,2.1,2.9
1190,100713,20260913,824,1,6,4,1,1,5.0,2.1,5.0,2.1,2.9
1191,100714,20260608,1853,4,13,1,2,1,12.5,4.3,12.5,4.3,8.2
1192,100714,20260608,1853,4,20,1,2,2,6.5,2.4,13.0,4.8,8.2
1193,100715,20260616,1222,4,8,4,2,2,8.5,3.2,17.0,6.4,10.6
1194,100715,20260616,1222,4,3,4,2,1,3.8,1.5,3.8,1.5,2.3
1195,100715,20260616,1222,4,20,4,2,1,6.5,2.4,6.5,2.4,4.1
1196,100716,20260428,1703,1,1,1,3,1,3.5,1.4,3.5,1.4,2.1
1197,100716,20260428,1703,1,13,1,3,1,12.5,4.3,12.5,4.3,8.2
1198,100716,20260428,1703,1,16,1,3,1,11.5,4.1,11.5,4.1,7.4
1199,100717,20260828,1823,3,15,4,3,1,11.0,4.0,11.0,4.0,7.0
1200,100718,20260707,923,2,3,2,2,2,3.8,1.5,7.6,3.0,4.6
1201,100719,20260316,1256,1,6,3,1,1,5.0,2.1,5.0,2.1,2.9
1202,100719,20260316,1256,1,11,3,1,1,10.5,3.8,10.5,3.8,6.7
1203,100719,20260316,1256,1,22,3,1,1,9.5,3.6,9.5,3.6,5.9
1204,100720,20260816,726,3,18,1,1,1,5.0,1.8,5.0,1.8,3.2
1205,100720,20260816,726,3,11,1,1,1,10.5,3.8,10.5,3.8,6.7
1206,100721,20260601,922,3,18,1,1,2,5.0,1.8,10.0,3.6,6.4
1207,100722,20260828,1039,4,2,1,1,1,4.0,1.6,4.0,1.6,2.4
1208,100722,20260828,1039,4,8,1,1,1,8.5,3.2,8.5,3.2,5.3
1209,100722,20260828,1039,4,18,1,1,1,5.0,1.8,5.0,1.8,3.2
1210,100723,20260802,822,1,1,3,2,1,3.5,1.4,3.5,1.4,2.1
1211,100723,20260802,822,1,11,3,2,1,10.5,3.8,10.5,3.8,6.7
1212,100724,20260815,1023,2,17,1,1,1,4.5,1.6,4.5,1.6,2.9
1213,100725,20260904,2129,2,4,2,3,1,4.5,1.9,4.5,1.9,2.6
1214,100726,20260519,1947,3,25,1,2,1,8.5,3.2,8.5,3.2,5.3
1215,100727,20260802,822,4,3,2,1,1,3.8,1.5,3.8,1.5,2.3
1216,100727,20260802,822,4,17,2,1,2,4.5,1.6,9.0,3.2,5.8
1217,100727,20260802,822,4,5,2,1,1,4.8,2.0,4.8,2.0,2.8
1218,100728,20260820,1200,1,1,2,1,1,3.5,1.4,3.5,1.4,2.1
1219,100728,20260820,1200,1,4,2,1,1,4.5,1.9,4.5,1.9,2.6
1220,100729,20260424,1643,1,8,1,2,1,8.5,3.2,8.5,3.2,5.3
1221,100730,20260523,746,3,14,1,1,1,13.5,4.6,13.5,4.6,8.9
1222,100730,20260523,746,3,13,1,1,1,12.5,4.3,12.5,4.3,8.2
1223,100731,20260606,1902,2,15,2,4,1,11.0,4.0,11.0,4.0,7.0
1224,100732,20260717,832,3,7,2,2,1,4.3,1.8,4.3,1.8,2.5
1225,100733,20260329,1651,3,10,1,3,2,8.0,3.0,16.0,6.0,10.0
1226,100734,20260601,1043,4,25,1,1,1,8.5,3.2,8.5,3.2,5.3
1227,100735,20260827,1227,1,1,1,3,2,3.5,1.4,7.0,2.8,4.2
1228,100735,20260827,1227,1,21,1,3,1,9.0,3.2,9.0,3.2,5.8
1229,100736,20260716,804,1,6,1,2,1,5.0,2.1,5.0,2.1,2.9
1230,100736,20260716,804,1,3,1,2,1,3.8,1.5,3.8,1.5,2.3
1231,100736,20260716,804,1,1,1,2,1,3.5,1.4,3.5,1.4,2.1
1232,100737,20260517,1210,3,15,4,1,1,11.0,4.0,11.0,4.0,7.0
1233,100738,20260721,2154,2,5,3,1,1,4.8,2.0,4.8,2.0,2.8
1234,100739,20260315,1925,2,18,1,2,1,5.0,1.8,5.0,1.8,3.2
1235,100740,20260723,1448,4,5,1,2,1,4.8,2.0,4.8,2.0,2.8
1236,100741,20260806,1106,1,20,2,1,1,6.5,2.4,6.5,2.4,4.1
1237,100741,20260806,1106,1,14,2,1,2,13.5,4.6,27.0,9.2,17.8
1238,100742,20260417,1751,4,18,2,3,1,5.0,1.8,5.0,1.8,3.2
1239,100742,20260417,1751,4,14,2,3,1,13.5,4.6,13.5,4.6,8.9
1240,100743,20260402,1804,1,20,1,2,2,6.5,2.4,13.0,4.8,8.2
1241,100744,20260718,1830,1,9,3,1,2,9.0,3.4,18.0,6.8,11.2
1242,100744,20260718,1830,1,15,3,1,1,11.0,4.0,11.0,4.0,7.0
1243,100745,20260501,1922,1,20,1,1,1,6.5,2.4,6.5,2.4,4.1
1244,100745,20260501,1922,1,7,1,1,1,4.3,1.8,4.3,1.8,2.5
1245,100746,20260520,937,4,6,1,1,1,5.0,2.1,5.0,2.1,2.9
1246,100746,20260520,937,4,5,1,1,2,4.8,2.0,9.6,4.0,5.6
1247,100747,20260724,1904,2,12,2,2,1,12.0,4.2,12.0,4.2,7.8
1248,100747,20260724,1904,2,11,2,2,2,10.5,3.8,21.0,7.6,13.4
1249,100748,20260802,1246,1,14,1,1,1,13.5,4.6,13.5,4.6,8.9
1250,100748,20260802,1246,1,16,1,1,1,11.5,4.1,11.5,4.1,7.4
1251,100749,20260426,1914,1,11,1,1,1,10.5,3.8,10.5,3.8,6.7
1252,100749,20260426,1914,1,25,1,1,1,8.5,3.2,8.5,3.2,5.3
1253,100750,20260402,1308,3,17,1,1,1,4.5,1.6,4.5,1.6,2.9
1254,100750,20260402,1308,3,23,1,1,2,9.0,3.4,18.0,6.8,11.2
1255,100750,20260402,1308,3,8,1,1,1,8.5,3.2,8.5,3.2,5.3
1256,100751,20260703,1851,1,11,1,3,2,10.5,3.8,21.0,7.6,13.4
1257,100752,20260613,1641,2,5,1,2,1,4.8,2.0,4.8,2.0,2.8
1258,100752,20260613,1641,2,25,1,2,2,8.5,3.2,17.0,6.4,10.6
1259,100753,20260815,1924,2,23,2,3,1,9.0,3.4,9.0,3.4,5.6
1260,100754,20260322,951,1,5,3,1,1,4.8,2.0,4.8,2.0,2.8
1261,100754,20260322,951,1,18,3,1,1,5.0,1.8,5.0,1.8,3.2
1262,100755,20260627,953,2,7,1,2,1,4.3,1.8,4.3,1.8,2.5
1263,100756,20260424,2127,2,10,1,1,1,8.0,3.0,8.0,3.0,5.0
1264,100756,20260424,2127,2,18,1,1,1,5.0,1.8,5.0,1.8,3.2
1265,100756,20260424,2127,2,23,1,1,1,9.0,3.4,9.0,3.4,5.6
1266,100757,20260801,822,3,7,2,4,1,4.3,1.8,4.3,1.8,2.5
1267,100758,20260324,803,1,6,4,4,1,5.0,2.1,5.0,2.1,2.9
1268,100759,20260627,834,2,17,3,2,1,4.5,1.6,4.5,1.6,2.9
1269,100760,20260322,1317,4,3,3,2,1,3.8,1.5,3.8,1.5,2.3
1270,100760,20260322,1317,4,5,3,2,1,4.8,2.0,4.8,2.0,2.8
1271,100761,20260320,2045,4,22,1,4,1,9.5,3.6,9.5,3.6,5.9
1272,100761,20260320,2045,4,11,1,4,1,10.5,3.8,10.5,3.8,6.7
1273,100762,20260630,2132,3,21,2,2,1,9.0,3.2,9.0,3.2,5.8
1274,100762,20260630,2132,3,18,2,2,1,5.0,1.8,5.0,1.8,3.2
1275,100763,20260710,1851,2,12,1,1,1,12.0,4.2,12.0,4.2,7.8
1276,100764,20260717,816,1,5,1,1,1,4.8,2.0,4.8,2.0,2.8
1277,100765,20260910,1731,2,9,2,3,1,9.0,3.4,9.0,3.4,5.6
1278,100765,20260910,1731,2,22,2,3,1,9.5,3.6,9.5,3.6,5.9
1279,100766,20260324,1639,1,4,2,3,1,4.5,1.9,4.5,1.9,2.6
1280,100767,20260819,1651,2,8,2,3,2,8.5,3.2,17.0,6.4,10.6
1281,100767,20260819,1651,2,9,2,3,1,9.0,3.4,9.0,3.4,5.6
1282,100768,20260504,1630,3,15,1,4,1,11.0,4.0,11.0,4.0,7.0
1283,100769,20260323,907,1,11,3,2,2,10.5,3.8,21.0,7.6,13.4
1284,100769,20260323,907,1,5,3,2,1,4.8,2.0,4.8,2.0,2.8
1285,100770,20260720,1829,3,9,1,1,1,9.0,3.4,9.0,3.4,5.6
1286,100770,20260720,1829,3,20,1,1,1,6.5,2.4,6.5,2.4,4.1
1287,100771,20260909,2126,2,11,1,1,2,10.5,3.8,21.0,7.6,13.4
1288,100771,20260909,2126,2,11,1,1,1,10.5,3.8,10.5,3.8,6.7
1289,100771,20260909,2126,2,1,1,1,1,3.5,1.4,3.5,1.4,2.1
1290,100772,20260629,1850,4,14,1,2,2,13.5,4.6,27.0,9.2,17.8
1291,100772,20260629,1850,4,12,1,2,1,12.0,4.2,12.0,4.2,7.8
1292,100773,20260606,1752,1,1,4,2,1,3.5,1.4,3.5,1.4,2.1
1293,100773,20260606,1752,1,15,4,2,1,11.0,4.0,11.0,4.0,7.0
1294,100774,20260711,1925,2,16,4,1,1,11.5,4.1,11.5,4.1,7.4
1295,100774,20260711,1925,2,21,4,1,1,9.0,3.2,9.0,3.2,5.8
1296,100774,20260711,1925,2,10,4,1,1,8.0,3.0,8.0,3.0,5.0
1297,100775,20260708,1638,3,5,1,3,1,4.8,2.0,4.8,2.0,2.8
1298,100776,20260822,1759,3,17,1,2,1,4.5,1.6,4.5,1.6,2.9
1299,100776,20260822,1759,3,12,1,2,2,12.0,4.2,24.0,8.4,15.6
1300,100776,20260822,1759,3,12,1,2,1,12.0,4.2,12.0,4.2,7.8
1301,100777,20260702,2055,2,12,1,4,1,12.0,4.2,12.0,4.2,7.8
1302,100777,20260702,2055,2,5,1,4,1,4.8,2.0,4.8,2.0,2.8
1303,100777,20260702,2055,2,3,1,4,1,3.8,1.5,3.8,1.5,2.3
1304,100778,20260606,906,4,5,2,2,1,4.8,2.0,4.8,2.0,2.8
1305,100778,20260606,906,4,1,2,2,1,3.5,1.4,3.5,1.4,2.1
1306,100779,20260623,944,2,11,3,2,1,10.5,3.8,10.5,3.8,6.7
1307,100779,20260623,944,2,5,3,2,1,4.8,2.0,4.8,2.0,2.8
1308,100780,20260530,824,3,3,2,2,1,3.8,1.5,3.8,1.5,2.3
1309,100780,20260530,824,3,3,2,2,2,3.8,1.5,7.6,3.0,4.6
1310,100781,20260615,916,3,18,3,4,1,5.0,1.8,5.0,1.8,3.2
1311,100781,20260615,916,3,14,3,4,1,13.5,4.6,13.5,4.6,8.9
1312,100781,20260615,916,3,3,3,4,1,3.8,1.5,3.8,1.5,2.3
1313,100782,20260806,1356,2,14,2,1,1,13.5,4.6,13.5,4.6,8.9
1314,100783,20260706,1545,3,9,4,1,1,9.0,3.4,9.0,3.4,5.6
1315,100784,20260804,1717,1,9,1,2,1,9.0,3.4,9.0,3.4,5.6
1316,100784,20260804,1717,1,13,1,2,1,12.5,4.3,12.5,4.3,8.2
1317,100785,20260712,1640,1,5,4,4,1,4.8,2.0,4.8,2.0,2.8
1318,100786,20260912,935,2,4,2,1,1,4.5,1.9,4.5,1.9,2.6
1319,100786,20260912,935,2,24,2,1,2,8.0,3.0,16.0,6.0,10.0
1320,100787,20260722,1420,2,1,1,4,1,3.5,1.4,3.5,1.4,2.1
1321,100788,20260531,1725,1,13,3,4,2,12.5,4.3,25.0,8.6,16.4
1322,100788,20260531,1725,1,25,3,4,1,8.5,3.2,8.5,3.2,5.3
1323,100788,20260531,1725,1,16,3,4,1,11.5,4.1,11.5,4.1,7.4
1324,100789,20260912,1903,4,9,1,1,1,9.0,3.4,9.0,3.4,5.6
1325,100790,20260714,1333,4,4,2,1,1,4.5,1.9,4.5,1.9,2.6
1326,100791,20260621,934,4,18,1,2,1,5.0,1.8,5.0,1.8,3.2
1327,100792,20260412,1839,2,13,2,1,1,12.5,4.3,12.5,4.3,8.2
1328,100793,20260827,1025,3,3,1,1,2,3.8,1.5,7.6,3.0,4.6
1329,100794,20260406,1757,1,7,2,2,1,4.3,1.8,4.3,1.8,2.5
1330,100794,20260406,1757,1,15,2,2,2,11.0,4.0,22.0,8.0,14.0
1331,100795,20260911,1719,4,7,4,1,1,4.3,1.8,4.3,1.8,2.5
1332,100796,20260722,1927,3,16,2,1,1,11.5,4.1,11.5,4.1,7.4
1333,100797,20260512,1128,2,7,1,4,1,4.3,1.8,4.3,1.8,2.5
1334,100798,20260814,809,2,12,2,1,1,12.0,4.2,12.0,4.2,7.8
1335,100799,20260822,2045,4,9,2,2,1,9.0,3.4,9.0,3.4,5.6
1336,100799,20260822,2045,4,5,2,2,1,4.8,2.0,4.8,2.0,2.8
1337,100800,20260602,816,2,7,1,2,1,4.3,1.8,4.3,1.8,2.5
1338,100801,20260513,1511,3,2,2,1,1,4.0,1.6,4.0,1.6,2.4
1339,100801,20260513,1511,3,7,2,1,1,4.3,1.8,4.3,1.8,2.5
1340,100801,20260513,1511,3,9,2,1,2,9.0,3.4,18.0,6.8,11.2
1341,100802,20260806,824,4,6,3,2,1,5.0,2.1,5.0,2.1,2.9
1342,100803,20260911,1033,1,9,4,1,1,9.0,3.4,9.0,3.4,5.6
1343,100804,20260706,1705,2,9,2,2,2,9.0,3.4,18.0,6.8,11.2
1344,100805,20260509,1710,3,16,1,4,2,11.5,4.1,23.0,8.2,14.8
1345,100805,20260509,1710,3,11,1,4,1,10.5,3.8,10.5,3.8,6.7
1346,100806,20260406,1651,2,3,1,1,1,3.8,1.5,3.8,1.5,2.3
1347,100807,20260710,1732,2,12,1,3,1,12.0,4.2,12.0,4.2,7.8
1348,100808,20260524,851,2,17,2,1,1,4.5,1.6,4.5,1.6,2.9
1349,100808,20260524,851,2,21,2,1,1,9.0,3.2,9.0,3.2,5.8
1350,100808,20260524,851,2,20,2,1,1,6.5,2.4,6.5,2.4,4.1
1351,100809,20260820,1931,1,24,1,1,1,8.0,3.0,8.0,3.0,5.0
1352,100810,20260513,1637,1,19,1,1,2,5.5,2.0,11.0,4.0,7.0
1353,100811,20260504,907,1,7,2,1,2,4.3,1.8,8.6,3.6,5.0
1354,100812,20260818,1846,4,13,1,3,2,12.5,4.3,25.0,8.6,16.4
1355,100813,20260413,1354,1,17,2,2,1,4.5,1.6,4.5,1.6,2.9
1356,100814,20260824,912,1,7,1,1,1,4.3,1.8,4.3,1.8,2.5
1357,100814,20260824,912,1,17,1,1,1,4.5,1.6,4.5,1.6,2.9
1358,100814,20260824,912,1,20,1,1,1,6.5,2.4,6.5,2.4,4.1
1359,100815,20260903,857,2,5,2,1,1,4.8,2.0,4.8,2.0,2.8
1360,100815,20260903,857,2,5,2,1,1,4.8,2.0,4.8,2.0,2.8
1361,100816,20260404,824,3,2,1,2,1,4.0,1.6,4.0,1.6,2.4
1362,100816,20260404,824,3,7,1,2,1,4.3,1.8,4.3,1.8,2.5
1363,100817,20260708,915,1,17,1,1,1,4.5,1.6,4.5,1.6,2.9
1364,100817,20260708,915,1,20,1,1,1,6.5,2.4,6.5,2.4,4.1
1365,100818,20260401,1030,1,18,2,1,1,5.0,1.8,5.0,1.8,3.2
1366,100818,20260401,1030,1,21,2,1,1,9.0,3.2,9.0,3.2,5.8
1367,100819,20260509,1618,2,6,4,1,1,5.0,2.1,5.0,2.1,2.9
1368,100820,20260813,1057,1,1,2,1,1,3.5,1.4,3.5,1.4,2.1
1369,100820,20260813,1057,1,16,2,1,1,11.5,4.1,11.5,4.1,7.4
1370,100821,20260910,909,3,6,1,1,1,5.0,2.1,5.0,2.1,2.9
1371,100821,20260910,909,3,19,1,1,1,5.5,2.0,5.5,2.0,3.5
1372,100822,20260827,842,2,2,2,2,2,4.0,1.6,8.0,3.2,4.8
1373,100823,20260523,929,2,17,1,2,1,4.5,1.6,4.5,1.6,2.9
1374,100824,20260523,843,2,5,1,1,1,4.8,2.0,4.8,2.0,2.8
1375,100825,20260503,1850,3,10,1,2,1,8.0,3.0,8.0,3.0,5.0
1376,100826,20260716,851,2,6,2,1,1,5.0,2.1,5.0,2.1,2.9
